,Density,Molar Volume,Freely Rotatable Bonds,H Acceptors,H Donors,Molecular Weight,Polar Surface Area,Boiling Point
5386,1.342,201.3,2.0,4.0,0.0,270.24,51.6,449.2
5387,1.26,261.2,4.0,5.0,0.0,329.35,63.6,583.2
5388,1.242,317.4,3.0,4.0,0.0,394.39,36.9,484.8
5389,2.064,166.1,5.0,7.0,3.0,343.08,121.0,566.5
5390,1.738,230.7,4.0,4.0,1.0,401.22,71.6,601.2
5391,1.15,255.7,5.0,3.0,0.0,294.35,35.5,467.1
5392,1.58,257.3,4.0,8.0,0.0,407.23,127.0,541.0
5393,,,,,,,,
5394,1.2,173.2,3.0,5.0,1.0,208.21,71.4,358.6
5395,1.112,188.9,6.0,4.0,0.0,210.23,56.5,270.3
5396,1.087,243.0,3.0,2.0,0.0,264.32,22.4,398.5
5397,1.3425,185.6,5.0,2.0,0.0,251.48,36.1,116.0
5398,0.97,317.6,7.0,3.0,1.0,308.46,38.7,393.2
5399,1.56,143.1,2.0,5.0,2.0,224.65,73.3,
5400,1.225,199.3,4.0,4.0,0.0,244.24,52.6,345.9
5401,0.856,170.8,2.0,0.0,0.0,146.33,25.3,111.3
5402,0.8492,157.7,2.0,1.0,0.0,135.21,23.8,
5403,1.307,184.4,3.0,4.0,0.0,241.24,58.4,388.5
5404,1.19,148.0,1.0,4.0,0.0,176.22,43.1,
5405,,,2.0,1.0,0.0,288.06,17.1,349.4
5406,1.125,236.5,4.0,2.0,1.0,266.33,29.5,389.4
5407,1.23,213.3,2.0,4.0,1.0,264.32,63.6,471.1
5408,1.161,222.4,4.0,4.0,2.0,258.32,65.7,424.2
5409,1.49,213.4,8.0,7.0,4.0,318.28,124.0,626.0
5410,1.608,322.2,7.0,10.0,6.0,518.47,174.0,954.9
5411,1.84,417.4,20.0,21.0,12.0,770.64,342.0,1147.9
5412,1.679,286.0,12.0,12.0,8.0,480.42,207.0,875.7
5413,1.33,190.0,8.0,6.0,2.0,254.24,101.0,465.8
5414,,,,,,355.26,,
5415,1.06,368.5,6.0,5.0,1.0,392.53,57.2,507.1
5416,1.387,502.2,16.0,8.0,2.0,696.93,107.0,689.2
5417,1.14,170.9,4.0,4.0,0.0,196.2,52.6,257.3
5418,1.23,407.4,7.0,5.0,2.0,504.62,75.0,754.1
5419,1.07,202.0,4.0,2.0,1.0,216.28,29.5,352.5
5420,1.22,328.3,5.0,7.0,1.0,402.44,107.0,587.0
5421,1.36,335.8,3.0,7.0,0.0,457.54,82.7,604.1
5422,1.418,260.4,9.0,8.0,2.0,369.39,131.0,
5423,1.48,268.8,6.0,6.0,1.0,399.24,76.9,650.0
5424,1.17,336.3,9.0,4.0,1.0,394.97,63.6,481.3
5425,1.42,329.5,7.0,9.0,0.0,470.43,113.0,
5426,1.832,268.5,3.0,2.0,4.0,492.14,52.0,507.3
5427,1.5,354.7,14.0,12.0,1.0,534.73,157.0,538.0
5428,1.48,421.3,20.0,14.0,7.0,624.63,222.0,821.9
5429,1.341,217.0,7.0,4.0,0.0,291.14,52.6,355.7
5430,1.64,277.7,6.0,8.0,0.0,455.69,94.0,524.1
5431,1.29,182.4,1.0,3.0,0.0,236.1,45.8,317.8
5432,1.197,142.2,1.0,2.0,0.0,170.23,46.7,266.2
5433,,,2.0,3.0,1.0,204.08,50.2,329.6
5434,1.446,213.0,1.0,0.0,0.0,308.14,0.0,226.4
5435,1.663,193.8,3.0,5.0,0.0,322.6,67.9,312.6
5436,1.53,283.1,9.0,11.0,4.0,433.83,160.0,539.3
5437,1.285,232.8,6.0,7.0,2.0,299.35,118.0,
5438,1.267,206.1,3.0,5.0,1.0,261.27,64.6,356.0
5439,1.51,313.7,5.0,10.0,1.0,474.47,111.0,
5440,1.36,187.9,0.0,3.0,1.0,255.7,37.8,384.7
5441,1.077,247.2,7.0,4.0,1.0,266.33,55.8,377.4
5442,1.5,235.3,7.0,11.0,1.0,355.3,166.0,624.3
5443,1.66,213.7,4.0,5.0,4.0,355.24,109.0,601.8
5444,0.882,231.3,5.0,1.0,0.0,204.31,17.1,330.0
5445,1.3,266.0,9.0,8.0,0.0,347.32,100.0,
5446,1.39,265.9,4.0,6.0,3.0,370.44,85.8,591.1
5447,1.333,236.3,5.0,2.0,0.0,315.22,54.5,419.8
5448,1.11,189.8,0.0,2.0,0.0,212.29,17.8,334.7
5449,,,4.0,4.0,0.0,373.26,52.6,553.5
5450,1.49,175.5,3.0,7.0,0.0,263.25,72.7,462.3
5451,1.492,253.7,4.0,5.0,1.0,378.76,80.7,631.1
5452,1.464,221.7,4.0,3.0,0.0,324.7,51.8,368.6
5453,,,,,,,,
5454,1.16,245.6,2.0,3.0,1.0,286.37,38.7,429.1
5455,1.8,206.3,3.0,2.0,1.0,372.96,32.6,349.3
5456,1.079,223.4,5.0,5.0,1.0,241.28,64.6,412.9
5457,1.521,103.9,3.0,4.0,3.0,158.15,77.8,406.8
5458,1.28,143.7,4.0,6.0,1.0,184.2,69.0,
5459,1.463,142.2,6.0,4.0,2.0,208.21,66.8,490.2
5460,1.4,242.9,5.0,4.0,2.0,342.44,136.0,591.6
5461,,,,,,,,
5462,1.49,193.2,4.0,8.0,0.0,288.26,86.0,
5463,1.034,361.1,11.0,3.0,1.0,373.55,63.6,575.1
5464,1.291,317.0,4.0,7.0,1.0,409.43,93.1,623.0
5465,1.267,240.8,3.0,5.0,0.0,305.33,55.3,451.2
5466,1.16,176.6,3.0,3.0,0.0,206.22,27.1,279.7
5467,1.175,177.1,3.0,4.0,0.0,208.21,52.6,350.5
5468,1.35,186.9,2.0,6.0,3.0,253.3,81.7,
5469,1.23,187.9,2.0,5.0,0.0,231.25,53.0,403.3
5470,1.45,197.3,1.0,7.0,0.0,286.29,73.8,423.4
5471,1.2,276.0,7.0,4.0,0.0,332.42,70.1,489.9
5472,1.286,207.0,5.0,6.0,0.0,266.25,78.9,427.3
5473,1.79,276.1,3.0,5.0,0.0,494.56,61.8,614.8
5474,1.21,210.0,5.0,4.0,1.0,256.3,76.0,
5475,1.239,165.5,3.0,4.0,2.0,205.21,65.5,401.9
5476,1.11,304.9,8.0,6.0,0.0,340.37,69.5,453.8
5477,1.404,179.4,1.0,2.0,0.0,252.11,26.0,265.2
5478,1.319,143.1,3.0,2.0,0.0,189.01,26.3,186.3
5479,1.28,243.2,2.0,7.0,0.0,312.37,66.1,492.0
5480,1.291,192.1,4.0,3.0,0.0,248.11,39.2,349.1
5481,,,,,,,,
5482,,,,,,,,
5483,1.859,118.1,1.0,2.0,1.0,201.02,37.3,116.0
5484,1.2399,115.9,2.0,4.0,1.0,153.14,66.1,125.0
5485,1.405,116.7,0.0,3.0,0.0,164.16,43.4,331.1
5486,1.485,183.2,4.0,5.0,3.0,272.25,87.0,577.5
5487,1.42,75.7,1.0,4.0,3.0,108.1,78.5,557.7
5488,1.14,273.8,2.0,3.0,1.0,314.42,54.4,441.3
5489,2.53,99.9,0.0,3.0,1.0,253.88,41.5,
5490,1.334,185.2,3.0,5.0,1.0,247.25,66.8,497.6
5491,1.878,148.0,2.0,3.0,1.0,278.04,46.5,348.9
5492,1.404,165.3,0.0,3.0,0.0,232.24,42.9,498.2
5493,1.14,134.1,3.0,4.0,0.0,154.17,44.1,
5494,1.123,172.9,5.0,3.0,0.0,194.23,31.0,299.2
5495,1.105,190.2,5.0,4.0,0.0,210.23,44.8,
5496,1.5,207.0,3.0,4.0,0.0,311.31,71.9,436.8
5497,,,3.0,0.0,0.0,348.31,0.0,424.2
5498,1.273,168.2,0.0,3.0,0.0,214.22,39.4,384.4
5499,1.162,228.9,6.0,6.0,1.0,266.29,84.2,422.3
5500,1.476,201.5,3.0,5.0,0.0,297.72,88.3,482.2
5501,1.245,153.1,1.0,2.0,0.0,190.63,25.8,219.7
5502,1.262,135.5,4.0,3.0,2.0,171.22,80.6,314.3
5503,1.491,131.8,1.0,2.0,0.0,196.68,70.8,287.5
5504,1.38,172.7,2.0,2.0,0.0,238.59,26.3,246.3
5505,0.905,389.2,7.0,2.0,0.0,352.66,18.5,357.7
5506,,,,,,,,
5507,1.15,138.3,0.0,2.0,1.0,159.18,29.1,391.4
5508,1.25,125.9,3.0,3.0,1.0,158.22,63.4,348.8
5509,1.241,181.3,2.0,0.0,0.0,225.12,0.0,263.3
5510,1.073,155.7,3.0,3.0,1.0,167.21,42.1,272.7
5511,1.71,317.0,10.0,10.0,6.0,542.49,166.0,890.6
5512,1.088,171.0,2.0,2.0,1.0,186.25,19.0,362.9
5513,1.311,127.7,0.0,2.0,0.0,167.59,26.0,240.4
5514,1.304,197.2,2.0,4.0,1.0,257.29,59.4,453.0
5515,1.219,200.2,3.0,2.0,0.0,244.21,26.3,268.7
5516,1.992,158.6,0.0,0.0,0.0,316.18,56.5,420.0
5517,1.11,281.8,2.0,3.0,0.0,314.42,43.4,446.3
5518,1.813,148.3,0.0,3.0,1.0,269.02,42.0,322.8
5519,1.49,353.1,8.0,11.0,3.0,526.49,142.0,809.7
5520,1.249,235.4,4.0,6.0,0.0,294.3,71.1,378.5
5521,1.529,127.5,3.0,3.0,0.0,195.01,35.5,
5522,1.27,166.3,4.0,6.0,0.0,212.2,77.1,336.0
5523,1.381,150.7,3.0,4.0,2.0,208.21,66.8,445.2
5524,1.36,379.6,4.0,8.0,2.0,519.59,115.0,765.2
5525,1.181,204.6,4.0,3.0,2.0,241.71,49.3,420.7
5526,1.137,144.4,2.0,2.0,1.0,164.2,29.5,287.6
5527,1.37,146.6,0.0,2.0,0.0,201.25,53.7,416.5
5528,1.574,179.2,4.0,10.0,2.0,282.21,150.0,585.0
5529,1.22,183.0,5.0,5.0,5.0,223.27,90.4,339.7
5530,1.3,449.0,9.0,11.0,1.0,585.04,152.0,623.2
5531,1.65,97.5,1.0,5.0,0.0,161.55,63.6,283.6
5532,2.34,114.3,1.0,3.0,2.0,267.91,51.5,434.0
5533,0.926,151.3,4.0,2.0,0.0,140.18,26.3,236.3
5534,1.66,146.9,4.0,10.0,0.0,245.15,136.0,580.8
5535,1.543,163.3,6.0,6.0,4.0,252.22,107.0,598.6
5536,1.18,141.9,4.0,4.0,1.0,168.19,52.9,311.4
5537,1.5,397.3,17.0,14.0,6.0,596.58,203.0,823.1
5538,1.063,297.4,6.0,3.0,2.0,316.44,57.5,472.5
5539,1.39,297.5,6.0,8.0,3.0,416.42,130.0,678.4
5540,1.39,182.0,2.0,2.0,1.0,254.31,61.6,415.6
5541,1.422,218.8,3.0,6.0,1.0,311.29,81.5,554.9
5542,1.52,201.7,3.0,6.0,0.0,308.67,75.0,532.8
5543,1.02,176.9,4.0,3.0,0.0,181.23,31.2,269.4
5544,1.02,188.3,7.0,2.0,1.0,192.25,29.5,322.2
5545,1.5,94.0,1.0,4.0,0.0,141.15,55.2,
5546,1.692,174.3,3.0,5.0,1.0,295.09,78.9,419.7
5547,1.157,180.0,3.0,3.0,0.0,208.28,82.0,327.9
5548,1.153,259.5,6.0,5.0,1.0,299.39,80.9,411.1
5549,1.213,198.8,2.0,3.0,1.0,241.29,46.3,399.7
5550,1.178,197.9,2.0,1.0,2.0,233.26,26.0,314.2
5551,1.153,197.9,7.0,5.0,1.0,228.24,57.2,325.9
5552,2.352,150.4,0.0,1.0,1.0,353.83,15.8,430.1
5553,2.0,160.9,2.0,7.0,2.0,322.12,89.7,463.3
5554,1.464,329.4,16.0,11.0,7.0,482.48,179.0,759.3
5555,1.292,257.9,5.0,6.0,1.0,333.34,81.2,463.8
5556,2.173,236.4,3.0,2.0,0.0,513.8,26.3,430.1
5557,1.024,191.5,6.0,3.0,1.0,196.24,46.5,319.3
5558,1.08,245.3,5.0,3.0,0.0,267.37,21.1,431.2
5559,1.395,153.0,1.0,5.0,0.0,213.62,63.2,350.7
5560,1.239,293.2,8.0,6.0,0.0,363.43,81.3,548.5
5561,1.222,215.6,2.0,3.0,1.0,263.72,46.2,459.1
5562,1.37,265.3,5.0,4.0,0.0,364.29,62.8,485.2
5563,1.097,341.1,12.0,7.0,2.0,374.5,119.0,517.5
5564,1.15,178.1,4.0,5.0,1.0,205.21,70.2,350.1
5565,1.268,225.6,3.0,5.0,0.0,286.28,54.0,478.7
5566,1.1,174.6,4.0,3.0,0.0,192.21,35.5,306.7
5567,1.455,112.0,0.0,4.0,0.0,163.13,56.3,343.7
5568,1.25,244.6,6.0,5.0,0.0,306.38,86.0,
5569,1.099,255.9,6.0,5.0,1.0,281.35,72.5,461.4
5570,0.97,329.5,7.0,3.0,2.0,321.53,52.3,365.3
5571,1.503,144.4,1.0,4.0,3.0,217.25,96.3,532.4
5572,1.12,301.7,5.0,4.0,0.0,340.41,52.6,503.2
5573,,,,,,,,
5574,,,,,,366.37,,
5575,1.11,122.3,2.0,3.0,1.0,136.15,45.5,245.5
5576,1.186,209.1,6.0,4.0,0.0,248.27,52.6,341.2
5577,1.19,301.1,10.0,7.0,0.0,358.32,90.1,482.2
5578,1.42,235.1,6.0,4.0,0.0,336.21,44.1,267.7
5579,1.13,182.2,2.0,4.0,0.0,206.24,53.3,330.1
5580,1.09,232.2,4.0,2.0,1.0,253.34,32.9,450.1
5581,1.725,190.7,3.0,4.0,0.0,329.09,52.3,430.7
5582,1.47,247.0,4.0,6.0,1.0,363.82,98.5,519.4
5583,1.29,741.8,20.0,18.0,10.0,958.15,276.0,1268.0
5584,1.48,362.0,9.0,13.0,2.0,538.5,180.0,709.9
5585,1.53,150.4,1.0,5.0,0.0,231.28,84.7,441.4
5586,1.238,186.6,3.0,5.0,1.0,231.25,73.2,463.7
5587,1.47,188.0,3.0,8.0,0.0,277.23,95.7,416.6
5588,1.61,312.5,12.0,12.0,5.0,504.44,181.0,788.2
5589,1.68,317.8,12.0,13.0,7.0,536.48,205.0,866.2
5590,1.195,256.9,9.0,6.0,1.0,307.32,84.2,530.3
5591,0.9,208.8,2.0,0.0,0.0,188.34,0.0,229.8
5592,1.136,170.8,3.0,2.0,0.0,194.2,26.3,272.8
5593,0.906,174.5,2.0,0.0,0.0,158.24,0.0,246.0
5594,1.399,267.5,8.0,7.0,3.0,374.39,113.0,647.5
5595,1.435,460.1,7.0,11.0,4.0,660.67,149.0,940.3
5596,1.448,181.0,0.0,4.0,0.0,262.26,50.3,525.9
5597,1.36,249.9,3.0,6.0,1.0,340.37,79.5,552.8
5598,1.05,533.5,7.0,6.0,0.0,562.89,63.2,550.7
5599,1.02,244.0,3.0,5.0,1.0,249.36,53.4,348.1
5600,1.265,186.6,3.0,6.0,0.0,236.22,83.2,416.9
5601,1.19,168.3,6.0,6.0,1.0,201.18,85.2,319.7
5602,1.36,159.5,1.0,4.0,0.0,218.21,44.8,398.5
5603,1.05,199.6,6.0,4.0,0.0,211.26,40.5,281.6
5604,1.06,193.3,1.0,1.0,0.0,205.27,3.24,269.4
5605,1.21,228.0,6.0,6.0,0.0,276.27,79.3,341.5
5606,1.334,324.7,3.0,2.0,1.0,433.42,85.2,502.8
5607,1.2,232.6,3.0,3.0,1.0,279.33,42.2,491.6
5608,1.41,229.9,4.0,8.0,0.0,324.29,109.0,521.1
5609,1.068,133.1,2.0,3.0,4.0,142.2,69.1,299.3
5610,1.426,238.6,4.0,6.0,5.0,340.4,139.0,530.3
5611,1.631,186.3,2.0,2.0,1.0,304.12,29.5,364.6
5612,,,12.0,1.0,0.0,359.14,17.1,375.0
5613,1.187,338.8,5.0,4.0,0.0,402.4,40.6,425.6
5614,1.351,229.1,5.0,4.0,1.0,309.77,83.6,531.1
5615,1.39,182.3,0.0,4.0,0.0,254.28,40.6,383.9
5616,1.425,174.1,0.0,4.0,0.0,248.24,52.1,493.8
5617,1.359,230.0,1.0,3.0,0.0,312.75,39.4,531.4
5618,0.914,183.9,4.0,2.0,0.0,168.23,26.3,223.4
5619,1.646,296.4,4.0,2.0,0.0,488.09,18.5,449.1
5620,1.275,202.0,3.0,3.0,1.0,257.72,48.7,456.9
5621,0.993,111.8,3.0,2.0,1.0,111.14,44.0,252.2
5622,1.11,249.8,4.0,3.0,0.0,279.33,38.7,421.9
5623,1.75,192.1,4.0,8.0,2.0,336.76,134.0,
5624,1.26,171.6,1.0,3.0,2.0,217.29,77.0,271.1
5625,1.184,321.0,11.0,7.0,2.0,380.43,86.6,499.7
5626,1.29,220.3,3.0,5.0,0.0,285.3,57.0,
5627,1.63,348.5,13.0,9.0,1.0,568.27,125.0,452.9
5628,1.52,161.8,3.0,5.0,0.0,247.27,84.7,
5629,1.26,271.6,7.0,6.0,0.0,342.34,75.0,494.9
5630,1.127,197.1,5.0,4.0,0.0,222.24,52.6,382.1
5631,1.39,190.4,2.0,3.0,0.0,264.73,71.2,438.3
5632,1.375,260.5,7.0,7.0,2.0,358.34,102.0,602.5
5633,1.566,220.9,7.0,8.0,4.0,346.29,126.0,671.0
5634,2.1,137.9,0.0,2.0,1.0,289.95,24.4,302.6
5635,1.106,319.2,10.0,7.0,1.0,353.41,83.1,511.7
5636,1.75,167.3,4.0,11.0,0.0,293.19,155.0,484.8
5637,1.4,145.3,0.0,2.0,0.0,204.05,26.0,342.8
5638,,,,,,,,
5639,1.39,184.7,6.0,7.0,1.0,257.27,129.0,375.8
5640,1.598,146.0,2.0,1.0,0.0,233.49,17.1,289.7
5641,1.022,95.1,0.0,0.0,0.0,98.17,28.2,115.5
5642,1.923,115.7,0.0,0.0,0.0,222.0,0.0,188.60015625
5643,1.316,169.5,1.0,3.0,0.0,223.23,45.8,
5644,1.12,160.9,4.0,2.0,1.0,165.23,23.5,175.0
5645,1.338,103.9,4.0,3.0,4.0,139.15,66.5,311.6
5646,2.248,223.1,3.0,2.0,1.0,501.79,29.5,415.5
5647,1.08,108.9,0.0,2.0,0.0,118.14,36.7,88.5
5648,1.0678,135.0,3.0,3.0,0.0,142.15,31.6,
5649,1.133,150.2,2.0,2.0,2.0,170.21,38.9,319.1
5650,1.2405,174.3,4.0,4.0,0.0,214.16,62.4,
5651,1.246,110.7,1.0,4.0,0.0,138.12,58.7,
5652,1.195,149.0,3.0,3.0,1.0,178.18,46.5,325.1
5653,1.443,176.1,3.0,4.0,2.0,254.24,66.8,526.1
5654,1.08,187.4,2.0,3.0,0.0,204.27,34.5,
5655,1.07,150.1,1.0,1.0,0.0,161.18,4.93,229.7
5656,1.396,195.8,2.0,1.0,0.0,273.54,9.23,183.0
5657,1.436,191.5,4.0,4.0,0.0,275.1,44.8,351.0
5658,1.133,150.2,2.0,2.0,2.0,170.21,38.9,329.8
5659,2.061,98.0,1.0,0.0,0.0,199.87,0.0,156.0
5660,1.151,206.1,2.0,3.0,1.0,237.32,54.6,348.1
5661,1.161,255.0,6.0,4.0,0.0,296.32,52.6,462.9
5662,2.867,122.3,2.0,3.0,1.0,350.79,46.5,433.8
5663,1.901,356.8,11.0,15.0,7.0,678.51,255.0,916.1
5664,1.337,157.1,1.0,2.0,1.0,210.23,37.3,422.2
5665,1.24,167.0,4.0,5.0,0.0,207.18,72.1,316.1
5666,1.25,144.1,0.0,2.0,0.0,180.21,25.8,398.8
5667,1.28,442.5,8.0,10.0,0.0,570.63,135.0,668.2
5668,1.12,86.3,0.0,3.0,0.0,97.12,30.7,205.9
5669,1.35,113.1,0.0,3.0,0.0,153.57,49.6,324.5
5670,1.21,125.8,0.0,1.0,0.0,153.13,23.8,212.8
5671,0.9168,156.8,2.0,1.0,0.0,135.21,4.93,
5672,1.121,143.7,4.0,5.0,1.0,161.16,64.6,311.7
5673,1.824,153.4,1.0,1.0,0.0,279.96,17.1,316.3
5674,1.265,324.4,8.0,6.0,3.0,410.46,96.2,634.2
5675,1.03,169.1,3.0,2.0,1.0,175.23,21.3,272.2
5676,1.501,167.9,1.0,4.0,1.0,252.22,49.4,
5677,2.008,140.3,1.0,2.0,0.0,281.93,26.3,239.1
5678,1.145,127.6,0.0,2.0,1.0,146.19,28.7,297.4
5679,1.35,122.5,1.0,3.0,0.0,166.2,64.2,306.2
5680,0.968,132.3,3.0,2.0,1.0,128.17,37.3,201.7
5681,1.015,182.3,2.0,1.0,0.0,185.27,12.9,
5682,1.494,189.5,3.0,6.0,1.0,283.24,92.4,505.0
5683,1.268,243.8,4.0,5.0,0.0,309.38,72.1,406.8
5684,2.65,95.7,0.0,2.0,0.0,253.88,26.3,230.0
5685,1.332,265.9,4.0,8.0,4.0,354.36,101.0,710.5
5686,1.218,288.3,6.0,5.0,0.0,351.46,71.8,466.1
5687,0.995,269.5,6.0,3.0,1.0,268.42,38.7,332.8
5688,1.586,211.7,5.0,4.0,0.0,336.12,44.8,386.6
5689,1.336,234.4,6.0,6.0,1.0,313.37,92.3,465.2
5690,1.306,193.7,5.0,1.0,0.0,253.13,17.1,335.4
5691,1.56,170.1,1.0,2.0,0.0,266.16,17.8,233.9
5692,0.983,169.0,4.0,2.0,0.0,166.22,18.5,241.0
5693,1.38,475.0,8.0,12.0,8.0,655.73,222.0,963.4
5694,1.284,167.0,5.0,4.0,1.0,214.65,51.2,365.0
5695,1.25,312.5,5.0,5.0,2.0,391.46,71.3,546.9
5696,1.074,281.4,9.0,7.0,2.0,302.37,93.7,451.1
5697,1.436,256.3,6.0,5.0,0.0,368.22,55.8,498.3
5698,2.236,236.8,1.0,3.0,0.0,529.8,27.7,500.6
5699,1.13,403.0,11.0,8.0,0.0,455.65,83.5,434.5
5700,0.932,672.6,13.0,5.0,0.0,627.16,54.0,525.7
5701,1.294,153.9,4.0,2.0,2.0,199.3,92.6,338.3
5702,1.33,140.0,2.0,2.0,0.0,187.28,74.5,378.7
5703,2.15,156.4,7.0,11.0,5.0,337.29,155.0,966.1
5704,1.4,120.7,3.0,6.0,2.0,169.14,94.0,395.7
5705,1.1,210.7,0.0,2.0,0.0,232.32,26.3,407.9
5706,1.48,249.0,3.0,2.0,0.0,370.06,47.6,495.1
5707,1.23,169.6,4.0,3.0,0.0,210.25,68.7,349.3
5708,1.58,229.5,0.0,5.0,2.0,363.24,69.9,684.2
5709,1.23,432.2,3.0,6.0,2.0,534.75,109.0,
5710,1.22,312.3,8.0,6.0,0.0,382.45,76.6,563.8
5711,1.17,272.4,6.0,5.0,0.0,319.29,70.8,422.7
5712,1.681,167.7,5.0,7.0,4.0,282.12,144.0,557.0
5713,0.96,326.4,5.0,1.0,0.0,314.57,9.23,366.5
5714,1.72,104.1,2.0,7.0,0.0,180.12,89.7,347.9
5715,1.044,169.1,4.0,2.0,0.0,176.64,26.3,219.8
5716,1.33,214.3,2.0,3.0,2.0,286.36,107.0,373.3
5717,1.23,257.7,2.0,3.0,0.0,319.32,30.2,
5718,1.15,175.6,2.0,2.0,0.0,202.28,53.5,352.8
5719,1.47,184.3,2.0,5.0,0.0,272.28,99.5,475.6
5720,1.49,196.8,2.0,4.0,0.0,294.76,69.4,558.8
5721,1.07,263.8,6.0,1.0,0.0,282.47,67.7,368.8
5722,1.301,173.1,4.0,2.0,2.0,225.33,89.7,376.3
5723,1.56,202.5,2.0,4.0,1.0,316.15,46.9,
5724,1.146,162.4,2.0,2.0,2.0,186.25,24.1,370.2
5725,1.297,184.6,2.0,3.0,2.0,239.7,49.3,410.7
5726,1.234,141.9,1.0,4.0,1.0,175.19,65.8,418.6
5727,1.36,229.5,7.0,4.0,0.0,312.39,106.0,439.0
5728,1.48,146.3,1.0,3.0,0.0,217.06,28.7,
5729,0.972,162.0,4.0,4.0,0.0,168.24,31.2,
5730,1.171,205.1,7.0,5.0,0.0,240.25,69.7,329.6
5731,0.967,184.1,5.0,2.0,0.0,178.23,26.3,242.7
5732,2.158,227.0,3.0,3.0,1.0,490.03,50.4,470.4
5733,1.07,167.0,2.0,3.0,1.0,179.22,49.7,292.3
5734,1.222,220.7,5.0,4.0,1.0,269.72,55.4,332.9
5735,1.338,285.7,3.0,8.0,2.0,382.41,102.0,713.0
5736,1.28,298.8,2.0,6.0,1.0,384.47,70.1,623.1
5737,1.263,378.7,7.0,7.0,3.0,478.53,105.0,676.8
5738,,,4.0,2.0,0.0,161.18,26.1,189.2
5739,1.182,293.0,10.0,5.0,3.0,346.42,79.2,534.7
5740,1.39,446.7,16.0,11.0,8.0,622.74,197.0,859.5
5741,1.28,343.4,8.0,1.0,0.0,440.59,109.0,572.4
5742,0.97,226.7,4.0,3.0,0.0,221.3,30.8,129.0
5743,1.08,205.7,9.0,3.0,1.0,222.28,46.5,340.6
5744,1.593,192.7,3.0,5.0,2.0,307.18,82.0,450.0
5745,1.281,295.3,9.0,5.0,3.0,378.42,79.2,604.2
5746,1.12,404.7,5.0,4.0,1.0,456.66,63.6,555.1
5747,1.528,214.2,0.0,5.0,3.0,327.34,77.8,752.8
5748,1.27,299.1,7.0,7.0,1.0,382.48,105.0,486.3
5749,1.29,272.3,2.0,3.0,1.0,352.43,32.3,560.2
5750,1.33,215.0,4.0,6.0,0.0,286.28,61.4,
5751,1.449,429.7,8.0,9.0,1.0,622.74,164.0,855.1
5752,1.47,207.1,5.0,8.0,3.0,305.29,122.0,573.9
5753,1.78,184.4,1.0,4.0,1.0,329.14,54.4,424.7
5754,1.225,319.4,7.0,9.0,3.0,391.42,123.0,
5755,1.047,345.1,10.0,5.0,1.0,361.48,72.5,475.8
5756,1.222,230.1,6.0,5.0,2.0,281.38,85.7,404.1
5757,1.3,166.5,3.0,5.0,2.0,217.22,64.9,337.8
5758,1.392,171.1,1.0,4.0,1.0,238.24,59.1,534.8
5759,1.052,305.3,4.0,2.0,0.0,321.49,12.5,276.5
5760,1.25,224.3,6.0,5.0,2.0,281.31,89.0,465.0
5761,1.25,403.9,7.0,7.0,2.0,507.62,102.0,621.7
5762,1.07,205.8,3.0,3.0,0.0,222.31,58.0,298.0
5763,1.29,267.4,5.0,4.0,0.0,345.39,73.2,509.3
5764,1.393,294.4,4.0,9.0,1.0,410.38,128.0,717.7
5765,1.48,355.4,4.0,2.0,0.0,527.24,155.0,639.8
5766,1.334,224.2,3.0,6.0,0.0,299.28,74.7,518.5
5767,1.524,171.9,0.0,5.0,1.0,262.16,63.8,260.4
5768,1.195,397.6,3.0,6.0,0.0,475.62,106.0,615.7
5769,1.82,260.0,7.0,10.0,0.0,475.68,123.0,577.2
5770,1.26,385.9,8.0,8.0,1.0,486.56,92.7,605.1
5771,1.23,291.1,3.0,3.0,0.0,360.36,32.7,495.0
5772,1.39,253.8,4.0,4.0,0.0,354.78,52.6,563.0
5773,1.31,323.7,6.0,6.0,0.0,424.45,81.4,592.2
5774,1.09,169.8,2.0,3.0,0.0,186.26,32.7,231.3
5775,1.43,236.3,10.0,8.0,4.0,340.33,126.0,571.8
5776,1.24,116.9,0.0,3.0,0.0,146.15,38.4,439.9
5777,1.223,288.8,3.0,5.0,0.0,353.41,55.8,534.5
5778,1.606,132.0,0.0,2.0,0.0,212.04,26.0,261.1
5779,1.2,187.9,5.0,4.0,0.0,226.3,75.0,368.4
5780,1.25,249.1,5.0,4.0,0.0,313.44,110.0,473.1
5781,1.188,291.4,9.0,6.0,1.0,346.38,74.2,492.4
5782,,,,,,,,
5783,1.17,276.5,5.0,4.0,0.0,324.42,32.8,521.5
5784,1.19,205.4,3.0,5.0,0.0,245.28,57.0,392.9
5785,1.26,200.8,5.0,4.0,0.0,253.73,35.9,337.5
5786,,,,,,,,
5787,1.629,252.8,7.0,3.0,0.0,412.04,31.4,76.0
5788,1.33,135.3,4.0,5.0,3.0,180.16,84.9,360.0
5789,1.187,192.1,2.0,3.0,0.0,228.24,35.5,392.1
5790,1.288,231.6,0.0,0.0,0.0,298.4,28.2,538.8
5791,0.872,220.4,4.0,1.0,0.0,192.3,17.1,301.4
5792,1.01,357.7,7.0,2.0,1.0,364.52,37.3,536.1
5793,1.826,186.2,4.0,8.0,1.0,340.09,125.0,433.7
5794,1.393,131.4,1.0,3.0,3.0,183.21,54.7,487.8
5795,1.878,181.1,1.0,3.0,2.0,340.22,113.0,565.9
